num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
380,184,54,11,4,37,95,0,0
510,250,207,0,0,0,13,1,1
244,144,24,1,1,27,79,0,0
13,13,5,0,0,0,5,0,1
597,227,123,3,3,2,94,1,1
106,82,29,0,0,1,2,0,1
84,62,24,0,0,0,9,0,0
108,85,40,0,0,0,2,0,1
359,168,118,0,0,0,49,0,0
553,281,212,0,0,0,25,1,1
720,296,259,0,0,0,29,1,1
42,38,18,0,0,0,2,0,0
56,36,8,0,0,3,17,0,0
156,106,64,2,2,0,3,0,1
50,38,11,0,0,0,17,0,0
67,49,23,0,0,0,1,1,0
28,26,9,0,0,0,0,0,1
647,345,178,0,0,0,88,1,1
893,240,139,0,0,0,81,2,0
5,5,1,0,0,0,0,0,0
400,193,107,0,0,1,94,0,1
69,61,23,0,0,0,2,0,1
38,35,12,0,0,0,5,0,1
78,59,28,1,1,0,0,0,1
863,367,281,0,0,0,15,0,1
9,9,4,0,0,0,0,0,1
81,62,27,0,0,0,2,0,1
114,75,51,4,3,0,5,0,1
963,346,269,0,0,1,51,0,0
63,51,17,2,1,0,4,0,1
119,87,41,0,0,0,5,1,0
122,76,36,0,0,0,4,0,1
37,35,14,0,0,0,0,0,0
107,75,45,0,0,0,3,0,0
350,203,107,0,0,1,36,1,0
1884,782,567,0,0,0,122,0,1
96,69,39,0,0,0,1,0,1
27,22,10,1,1,0,1,0,0
326,231,19,0,0,0,161,0,1
233,110,60,1,1,2,46,0,0
58,49,8,0,0,0,7,0,1
141,89,42,0,0,1,5,1,0
700,384,181,0,0,32,103,0,0
10,10,3,0,0,0,0,0,1
205,132,73,0,0,0,9,0,1
333,199,128,0,0,0,9,0,1
536,245,224,0,0,0,9,3,1
57,47,19,0,0,0,3,0,1
92,68,18,1,1,1,6,0,1
152,151,5,0,0,0,8,0,1
87,66,34,1,1,1,4,0,0
175,110,74,1,1,0,3,0,0
160,108,37,6,3,0,21,0,1
149,110,39,1,1,0,7,0,1
186,123,56,0,0,0,4,0,1
299,166,65,0,0,3,49,0,0
378,202,121,0,0,0,30,0,0
95,63,21,0,0,0,17,0,0
19,16,2,0,0,0,2,0,0
101,76,8,3,3,3,43,0,1
187,123,64,0,0,1,7,0,0
54,43,19,0,0,0,1,0,1
30,26,8,0,0,0,2,0,0
49,36,9,0,0,3,4,0,0
135,94,43,0,0,0,13,1,0
185,112,77,0,0,0,4,0,1
253,151,62,0,0,0,50,1,0
117,84,34,0,0,0,10,0,0
62,51,22,0,0,0,4,0,1
9,9,1,0,0,0,0,0,1
44,43,1,0,0,0,1,0,1
522,272,170,0,0,0,20,1,1
113,92,27,0,0,0,21,0,1
21,19,7,0,0,0,1,0,0
8,8,1,0,0,0,0,0,0
707,284,284,0,0,5,32,2,0
1139,513,379,0,0,0,138,2,1
49,38,22,0,0,0,1,0,0
62,47,22,0,0,0,5,1,1
102,67,6,0,0,0,24,0,1
36,35,13,0,0,0,1,0,0
363,148,151,0,0,0,30,1,1
482,242,193,0,0,0,13,2,1
74,54,27,0,0,1,1,0,0
155,95,67,0,0,0,1,0,0
50,46,14,0,0,0,2,0,1
489,251,186,1,1,3,20,1,1
187,131,51,3,3,0,11,0,0
71,51,33,0,0,0,0,0,1
362,210,136,0,0,0,26,2,1
265,125,68,0,0,5,57,0,0
90,74,31,0,0,0,6,1,1
115,92,34,0,0,0,16,0,0
24,23,9,0,0,0,0,0,0
253,128,88,0,0,6,13,1,0
40,34,10,0,0,0,3,0,1
114,75,45,0,0,0,1,1,1
184,108,60,1,1,0,4,1,1
162,79,48,0,0,0,17,1,0
558,290,162,0,0,0,24,2,1
32,27,11,0,0,0,1,0,0
77,67,9,0,0,0,20,0,1
70,63,8,0,0,0,18,0,1
96,44,9,0,0,0,13,0,0
124,91,34,1,1,1,13,0,0
132,80,41,0,0,0,15,0,0
539,305,166,5,5,1,28,0,0
559,242,178,0,0,0,35,0,0
113,85,25,0,0,0,27,1,1
71,69,5,0,0,0,4,0,1
88,56,8,0,0,0,6,0,1
1187,447,440,0,0,0,47,2,1
51,43,10,1,1,1,6,0,0
21,20,6,0,0,0,2,0,0
95,68,40,0,0,0,2,1,0
18,14,2,0,0,0,6,0,1
225,129,86,0,0,0,4,0,0
261,245,5,0,0,0,50,0,1
70,49,14,3,3,3,17,0,1
270,172,97,0,0,0,7,0,0
39,28,9,0,0,0,9,0,0
315,171,82,7,1,1,26,1,0
217,135,77,0,0,0,3,0,1
190,127,60,0,0,0,11,0,1
57,48,16,0,0,0,0,0,1
3108,791,1263,0,0,0,29,2,1
93,65,36,0,0,1,3,0,0
111,78,32,1,1,2,12,0,0
150,104,48,2,1,1,7,0,0
100,70,40,0,0,0,2,0,0
958,396,116,0,0,10,338,1,0
542,287,195,0,0,0,70,2,1
1337,539,450,0,0,4,100,1,0
46,33,9,1,1,0,3,0,0
131,103,43,0,0,0,12,0,1
24,22,0,0,0,0,4,0,0
73,69,6,0,0,0,2,0,1
5,5,2,0,0,0,1,0,0
319,173,1,0,0,0,134,0,1
55,47,13,0,0,0,5,0,0
3863,914,1577,0,0,0,50,3,1
526,278,144,0,0,0,53,0,0
87,64,37,0,0,0,3,0,1
349,210,106,0,0,0,34,0,0
119,82,35,0,0,0,20,0,0
160,114,68,0,0,0,6,0,1
74,65,24,0,0,0,3,0,1
246,122,101,0,0,2,16,0,0
210,118,81,0,0,0,1,0,1
46,31,4,0,0,0,19,0,0
90,68,22,0,0,0,5,0,1
33,32,7,0,0,1,3,0,0
1619,628,534,0,0,0,112,1,0
72,66,10,0,0,0,17,0,1
126,91,2,0,0,0,25,1,1
133,86,41,3,3,1,8,0,1
147,90,38,0,0,4,20,0,0
1364,556,467,0,0,0,21,2,1
15,14,1,0,0,0,1,1,1
145,110,46,0,0,0,9,0,0
84,66,28,0,0,0,11,0,1
78,58,25,0,0,0,2,0,1
541,293,180,0,0,0,5,0,1
269,185,50,0,0,0,48,0,1
74,65,10,0,0,0,21,0,1
2071,837,808,2,2,2,33,0,0
105,74,37,0,0,0,3,0,0
98,82,30,0,0,0,6,0,1
73,63,8,0,0,0,18,0,1
15,15,7,0,0,0,0,0,0
1031,412,340,0,0,0,36,0,1
7,7,2,0,0,0,0,0,1
237,152,70,0,0,0,7,4,1
25,24,5,0,0,0,3,0,1
28,26,11,0,0,0,1,0,0
651,315,84,0,0,1,221,0,0
133,102,43,0,0,0,2,0,0
232,159,69,0,0,0,12,0,1
122,74,20,0,0,0,41,0,1
244,138,49,0,0,2,58,0,0
2386,782,767,0,0,0,137,1,0
80,64,33,0,0,0,9,0,1
252,137,68,0,0,1,42,2,0
217,141,38,4,4,4,27,1,1
139,100,38,0,0,0,3,0,1
158,104,55,0,0,0,3,0,0
419,232,119,5,4,0,13,2,1
115,75,28,0,0,0,5,0,0
7,7,4,0,0,0,1,0,1
124,78,41,1,1,0,2,0,0
261,157,105,0,0,0,11,0,0
16,16,5,0,0,0,0,0,0
10,9,5,0,0,0,0,0,0
223,140,76,0,0,1,8,1,0
1190,400,499,0,0,0,56,1,0
99,69,38,0,0,0,3,0,1
26,21,2,0,0,0,5,0,1
66,45,8,0,0,5,19,0,0
70,58,25,2,2,0,5,0,0
143,92,51,0,0,0,6,0,1
213,124,78,0,0,0,3,4,0
77,76,6,0,0,0,9,0,1
188,129,69,0,0,0,2,1,1
40,33,15,0,0,0,10,0,1
1972,622,655,0,0,0,41,2,1
13,13,6,0,0,0,1,0,0
160,95,49,0,0,0,1,0,0
218,145,71,0,0,0,16,0,1
203,112,65,0,0,0,12,1,1
140,86,37,1,1,3,27,0,0
131,90,40,0,0,6,15,1,0
225,111,65,0,0,1,12,1,0
80,67,25,0,0,0,5,0,1
208,118,58,0,0,0,6,0,1
159,87,4,0,0,0,43,0,1
35,29,10,0,0,0,3,0,1
40,32,15,0,0,0,2,0,0
8,8,1,0,0,0,1,0,1
50,44,18,0,0,0,1,0,1
408,219,158,0,0,0,15,0,1
221,143,68,0,0,0,11,1,1
140,71,35,0,0,0,18,1,0
169,98,53,4,1,2,15,0,0
115,88,29,0,0,0,20,0,0
58,58,2,0,0,0,7,0,1
182,104,58,2,1,1,13,1,0
788,324,256,0,0,0,42,0,1
519,217,171,0,0,2,70,0,0
57,44,23,0,0,0,1,0,1
83,66,26,0,0,0,12,0,1
175,110,55,0,0,3,21,1,0
157,113,54,0,0,0,11,0,1
81,59,35,0,0,0,6,0,0
337,196,122,0,0,0,16,0,1
70,64,11,0,0,0,12,0,1
175,112,10,0,0,0,57,0,1
1238,472,421,0,0,0,21,1,1
374,220,123,0,0,0,19,0,0
187,123,57,0,0,0,3,0,1
206,185,30,0,0,0,38,0,1
68,62,11,0,0,0,12,0,1
72,54,24,2,1,0,3,0,1
158,101,46,4,1,1,12,0,1
108,85,27,0,0,0,9,0,1
6,6,4,0,0,0,0,0,0
39,35,10,0,0,0,2,0,1
68,59,7,0,0,0,19,0,1
8,8,3,0,0,0,0,0,1
189,132,72,0,0,0,7,0,1
55,54,6,0,0,0,1,0,1
257,139,104,1,1,0,22,1,0
75,66,10,0,0,0,15,0,1
35,34,8,0,0,0,0,0,1
37,36,11,0,0,0,2,0,1
502,253,161,2,2,2,38,1,0
2414,832,676,0,0,0,157,1,1
172,98,68,0,0,0,8,0,0
105,72,29,3,1,0,4,0,1
39,38,4,0,0,0,21,0,1
91,48,8,0,0,0,9,0,1
1105,291,212,12,6,0,171,1,0
402,203,170,5,5,0,13,1,1
28,22,1,0,0,0,3,0,0
52,34,4,0,0,0,9,0,1
232,130,91,0,0,0,2,0,0
127,80,42,0,0,0,6,0,1
543,277,186,4,2,10,26,0,0
95,75,27,1,1,0,2,1,1
110,81,34,0,0,0,12,0,0
279,151,105,0,0,7,18,1,0
19,18,3,0,0,0,3,0,1
446,226,128,0,0,0,30,1,1
92,76,23,0,0,0,12,0,1
91,60,33,0,0,0,11,0,0
18,17,8,0,0,0,2,0,0
93,74,33,0,0,0,8,0,1
538,280,165,0,0,2,23,0,0
175,161,30,0,0,0,11,0,1
229,125,85,1,1,0,8,0,0
73,52,30,0,0,0,0,0,0
64,56,16,0,0,1,7,0,0
52,42,24,0,0,0,2,1,0
162,105,62,1,1,0,4,1,0
270,157,76,0,0,0,21,0,1
129,95,29,2,2,1,7,0,1
15,14,6,0,0,0,0,0,0
123,94,29,1,1,0,12,0,1
127,90,44,0,0,0,4,1,1
812,271,361,0,0,0,13,1,1
573,189,79,0,0,0,46,0,0
429,190,158,0,0,4,15,0,0
219,207,11,0,0,0,30,0,1
91,72,26,0,0,0,8,0,1
172,106,57,0,0,0,5,0,1
28,22,5,0,0,0,9,0,0
19,17,6,1,1,0,0,0,0
104,69,47,0,0,0,1,1,1
32,24,12,0,0,0,3,0,0
8,8,1,0,0,0,1,0,0
8,8,1,0,0,0,2,0,1
253,139,96,0,0,0,9,4,1
309,159,111,0,0,0,14,0,0
86,65,21,0,0,0,4,0,0
284,163,126,0,0,0,5,0,0
46,43,6,0,0,0,1,0,1
450,239,139,2,1,1,30,1,0
50,45,10,0,0,0,2,0,1
234,136,83,0,0,1,11,0,0
89,75,24,0,0,3,11,0,0
151,90,43,0,0,3,35,0,0
128,88,40,0,0,0,21,0,1
144,84,62,0,0,0,8,0,0
766,279,317,0,0,0,1,0,1
222,123,56,0,0,0,12,1,1
61,50,17,2,1,0,4,0,1
371,185,78,0,0,0,50,1,0
153,108,43,2,2,2,13,1,1
47,39,12,0,0,0,8,0,0
122,96,22,3,2,2,27,0,0
64,45,14,0,0,0,15,0,0
42,39,11,0,0,0,1,0,1
74,58,25,0,0,0,0,0,1
109,71,40,0,0,0,10,0,1
54,43,11,0,0,0,4,0,0
75,61,12,0,0,0,8,0,1
67,54,27,0,0,0,3,0,0
378,202,119,1,1,1,7,0,1
85,60,38,0,0,0,1,0,1
1008,414,379,0,0,0,34,2,1
84,64,32,1,1,0,2,0,0
106,69,40,0,0,0,5,1,0
402,216,171,0,0,0,5,2,1
45,44,10,0,0,0,9,0,1
319,171,115,0,0,1,1,0,0
346,193,67,1,1,3,48,1,0
42,33,13,0,0,0,5,0,1
27,25,10,0,0,0,1,0,0
158,76,27,0,0,2,14,0,0
862,399,173,0,0,49,145,0,0
68,60,15,0,0,0,11,0,1
89,54,36,0,0,0,2,0,1
177,124,53,1,1,2,12,0,1
408,229,154,0,0,0,21,0,1
700,317,241,0,0,0,14,0,0
213,120,39,0,0,0,31,0,0
3777,1028,1172,8,5,0,166,3,0
22,21,5,0,0,0,3,0,0
135,82,63,1,1,0,6,1,1
37,33,9,0,0,0,2,0,1
186,111,67,0,0,0,15,0,0
516,222,157,0,0,11,52,1,0
218,142,79,0,0,0,7,0,0
93,60,21,0,0,0,13,0,0
175,101,58,0,0,0,17,1,0
461,247,155,0,0,0,13,0,1
590,243,189,1,1,8,42,1,0
61,51,22,0,0,0,9,0,1
311,157,92,0,0,10,22,0,0
54,43,10,0,0,0,11,0,1
278,168,95,0,0,0,21,1,1
219,139,58,3,1,5,18,0,0
403,223,175,0,0,0,4,1,1
45,39,16,0,0,0,0,0,0
90,68,23,0,0,0,7,0,0
567,256,233,0,0,0,21,0,1
152,97,43,0,0,6,15,1,0
145,69,17,0,0,0,35,0,1
170,111,54,0,0,0,3,0,1
217,114,79,0,0,1,15,0,0
171,105,77,0,0,0,2,1,0
329,148,121,0,0,0,21,1,0
116,104,4,0,0,0,28,0,0
13,13,4,1,1,0,2,0,0
57,46,18,0,0,0,0,0,0
129,103,43,0,0,0,8,0,1
19,19,0,0,0,0,11,0,1
31,15,5,0,0,0,4,0,0
42,35,18,0,0,0,3,0,0
20,20,9,0,0,0,0,0,0
113,76,34,0,0,0,5,0,1
59,44,23,0,0,0,4,0,1
137,82,49,1,1,0,4,0,1
67,49,5,0,0,0,23,0,1
204,139,45,0,0,0,56,1,0
8,8,2,0,0,0,1,0,0
39,39,0,0,0,0,4,0,1
146,100,55,0,0,0,11,1,0
48,44,13,0,0,0,2,0,0
67,45,20,0,0,0,13,0,0
226,126,84,0,0,0,6,0,0
88,31,5,0,0,0,35,0,0
1134,490,281,0,0,47,173,0,0
479,173,41,17,4,45,119,0,0
76,57,22,0,0,0,3,0,0
214,137,55,0,0,0,42,0,0
424,224,174,0,0,0,7,2,1
70,56,29,0,0,0,5,0,1
65,49,19,0,0,0,11,0,0
108,106,5,0,0,0,14,0,1
125,72,30,0,0,0,11,1,0
71,68,2,0,0,0,16,0,1
139,90,57,0,0,1,4,0,0
18,18,4,0,0,0,0,0,0
922,422,317,0,0,0,28,2,1
15,14,4,0,0,0,0,0,1
93,47,14,0,0,9,25,0,0
294,156,73,0,0,0,45,0,0
85,73,20,0,0,0,5,0,1
189,122,70,0,0,0,1,1,1
238,125,86,0,0,0,19,0,0
72,59,20,0,0,0,6,0,0
47,41,12,0,0,0,8,0,0
49,39,12,2,1,0,7,0,0
24,23,4,0,0,0,6,1,0
1958,541,787,0,0,0,18,1,1
73,53,25,0,0,0,7,0,0
54,47,13,0,0,0,9,0,1
34,22,5,0,0,0,11,0,0
91,67,33,0,0,0,8,0,0
180,107,62,0,0,0,1,0,1
825,268,265,2,1,19,81,1,0
223,132,93,0,0,0,4,0,0
64,59,0,0,0,0,41,0,1
965,423,322,0,0,0,30,2,1
233,143,58,10,2,0,30,0,0
2872,840,994,0,0,1,216,2,0
50,28,16,0,0,0,5,0,1
13,12,6,0,0,0,0,0,0
69,63,11,0,0,0,12,0,1
914,535,234,7,7,1,141,0,0
68,57,18,0,0,0,0,0,0
27,27,4,0,0,1,4,0,0
80,65,33,0,0,0,7,0,1
189,130,69,0,0,0,4,0,1
269,151,5,0,0,0,134,0,1
121,89,36,1,1,0,6,0,1
449,254,151,0,0,0,11,2,1
239,167,39,0,0,11,34,0,0
91,64,34,0,0,0,9,0,0
43,39,12,0,0,0,6,0,1
295,172,105,0,0,3,22,0,0
505,234,207,2,2,1,16,2,1
41,33,12,0,0,0,2,0,1
99,84,32,0,0,0,2,0,1
82,64,26,0,0,0,9,0,1
28,26,9,0,0,0,0,0,1
164,112,50,0,0,3,12,0,0
62,45,29,0,0,0,3,0,0
149,86,43,0,0,0,16,2,0
141,111,50,0,0,0,5,1,1
278,122,68,0,0,5,44,1,0
613,252,270,0,0,3,16,0,1
149,78,56,0,0,0,20,1,0
62,45,8,0,0,7,12,0,0
6,6,2,0,0,0,1,0,0
75,55,33,0,0,0,3,0,0
50,47,15,0,0,0,3,0,1
99,95,3,0,0,0,22,0,1
34,28,15,0,0,0,1,0,0
107,80,31,0,0,0,1,0,1
219,131,87,0,0,0,2,1,0
934,346,378,0,0,2,29,0,0
122,93,35,0,0,0,7,0,0
165,112,44,0,0,0,23,0,1
12,11,5,0,0,0,2,0,0
301,293,10,0,0,0,37,0,1
55,44,25,0,0,0,2,0,0
565,257,235,0,0,0,7,0,1
335,194,93,0,0,1,20,1,1
33,29,13,0,0,0,2,0,1
191,129,58,0,0,0,11,0,1
309,206,93,0,0,0,23,2,0
102,67,6,0,0,0,25,0,1
479,229,156,0,0,0,16,0,1
80,73,16,0,0,0,17,0,1
68,45,27,0,0,0,4,1,0
21,20,8,0,0,0,1,0,0
89,65,24,3,3,1,13,0,1
99,73,24,0,0,0,4,0,1
178,118,53,1,1,0,5,0,0
74,56,22,0,0,0,7,0,1
1010,436,135,2,2,22,254,1,0
12,10,1,0,0,0,2,0,0
128,87,49,0,0,0,5,1,0
148,91,29,0,0,1,13,0,0
398,175,91,0,0,4,32,1,0
287,181,117,0,0,0,6,1,1
161,119,53,1,1,0,2,1,1
107,79,30,0,0,4,7,0,0
312,181,100,2,1,0,8,1,1
239,143,99,1,1,0,3,0,0
600,267,254,0,0,0,6,1,1
81,81,12,0,0,0,12,0,1
6,6,1,0,0,0,2,0,1
58,47,23,0,0,0,9,0,1
23,21,8,0,0,0,3,0,0
38,34,7,0,0,0,4,0,1
128,96,29,2,2,1,10,0,1
171,112,45,1,1,4,13,0,1
146,96,49,0,0,0,4,0,1
128,90,44,0,0,0,12,0,0
589,285,237,0,0,0,20,1,1
31,27,13,0,0,0,0,0,0
140,96,56,0,0,1,11,0,0
882,536,217,0,0,0,115,0,0
81,43,10,0,0,3,17,0,0
232,146,78,3,3,3,9,0,1
224,114,87,0,0,1,4,0,0
665,359,125,0,0,55,136,0,0
105,70,37,0,0,0,12,0,0
13,12,4,0,0,0,1,0,0
293,155,116,0,0,0,20,0,0
21,19,7,0,0,0,1,0,0
147,113,27,0,0,0,38,1,0
455,246,116,2,1,38,78,1,0
87,66,32,0,0,0,3,0,1
175,105,77,0,0,0,1,0,0
97,75,8,0,0,0,16,0,1
610,315,196,0,0,0,68,0,1
247,151,97,6,6,1,10,1,1
377,182,152,0,0,1,7,1,0
2232,875,716,0,0,0,29,1,0
39,37,7,0,0,1,4,0,0
19,17,4,0,0,0,2,0,1
1806,701,523,0,0,12,93,1,0
67,62,9,0,0,0,13,0,1
149,126,33,0,0,0,10,0,1
70,56,30,0,0,0,2,0,0
279,162,87,0,0,0,16,1,0
183,132,46,0,0,0,50,0,1
258,146,74,4,1,0,8,2,0
45,38,2,0,0,0,4,0,1
114,87,22,0,0,0,9,0,1
95,63,34,0,0,0,17,0,0
62,32,6,0,0,2,5,0,0
81,59,26,0,0,0,4,1,1
541,251,201,0,0,0,24,0,1
42,41,8,0,0,0,2,0,1
69,52,20,0,0,0,5,0,0
419,151,109,0,0,0,40,1,0
87,51,6,0,0,3,16,0,0
147,88,45,0,0,0,1,0,1
125,88,45,0,0,0,3,1,1
52,35,17,0,0,0,0,0,0
76,62,16,0,0,0,7,0,0
93,64,24,2,1,1,2,1,0
79,65,18,3,3,1,14,0,1
275,142,118,0,0,0,3,0,0
37,32,14,0,0,0,1,0,1
51,40,16,0,0,0,4,0,0
290,147,25,0,0,1,68,0,0
2083,704,551,2,2,5,90,3,0
10,10,2,0,0,1,1,0,1
239,132,70,0,0,0,49,0,0
79,68,14,0,0,0,14,0,1
51,41,22,0,0,0,4,0,0
903,429,308,0,0,0,87,1,1
35,31,8,0,0,0,2,0,0
44,40,8,0,0,0,8,0,1
34,31,14,0,0,0,1,0,1
68,48,20,0,0,0,3,0,1
82,68,23,0,0,0,11,1,1
52,40,15,0,0,0,1,0,1
153,65,3,0,0,0,41,0,1
96,64,36,4,3,0,7,0,1
26,23,9,0,0,0,1,0,0
105,70,39,0,0,0,9,0,1
75,62,21,0,0,0,9,0,0
287,161,122,0,0,0,7,0,0
75,45,6,0,0,0,12,0,0
50,40,22,0,0,0,2,0,0
24,24,7,0,0,0,0,1,0
2220,636,897,12,8,1,54,0,1
36,34,7,0,0,0,4,0,1
63,59,11,0,0,0,1,0,1
35,28,18,0,0,0,1,0,0
59,50,24,0,0,0,3,0,1
244,138,102,0,0,0,10,0,0
165,91,58,1,1,3,13,0,1
3108,791,1263,0,0,0,29,2,1
120,92,3,0,0,0,67,0,1
398,226,101,0,0,0,32,1,1
168,141,44,0,0,0,42,0,1
244,136,110,0,0,0,8,1,1
337,173,92,2,1,9,26,1,0
909,365,388,0,0,3,9,2,1
7,7,2,0,0,0,2,0,1
218,122,64,0,0,0,35,0,0
117,84,30,2,2,3,17,0,0
167,103,60,0,0,0,10,0,0
71,56,20,0,0,0,5,0,0
23,22,8,0,0,0,1,0,0
91,66,38,0,0,0,3,0,1
63,51,23,0,0,0,3,0,1
344,177,121,0,0,0,19,0,1
469,204,173,0,0,0,35,0,0
353,179,89,0,0,0,30,1,0
119,77,52,1,1,0,5,0,0
186,114,73,1,1,0,0,1,1
118,92,33,0,0,0,5,0,1
27,24,7,0,0,0,5,0,0
51,42,24,0,0,0,1,0,0
1192,500,391,1,1,7,77,0,0
102,82,33,0,0,0,2,0,0
164,92,59,0,0,0,4,0,0
117,81,38,0,0,0,9,0,1
56,44,19,0,0,0,3,0,0
308,130,114,0,0,2,17,0,0
1689,693,449,0,0,0,70,2,1
214,126,72,0,0,1,6,0,0
258,141,81,0,0,0,13,0,0
75,59,21,0,0,0,16,0,1
38,33,13,0,0,0,0,0,0
62,52,24,0,0,0,1,1,1
57,37,20,0,0,0,2,0,0
52,44,16,0,0,0,2,0,1
566,250,206,0,0,0,36,2,1
71,52,31,0,0,0,1,0,0
30,23,12,0,0,0,0,0,0
193,120,80,0,0,2,8,0,0
100,77,34,0,0,0,1,1,1
46,42,15,0,0,0,7,0,1
65,53,19,2,1,0,7,0,1
67,62,15,0,0,0,27,0,1
396,197,144,0,0,0,4,0,1
324,168,63,0,0,0,79,0,1
111,94,10,0,0,0,32,0,1
55,46,20,0,0,0,2,0,1
65,57,21,0,0,0,5,0,1
138,94,48,0,0,0,4,0,1
135,96,40,0,0,0,9,0,0
49,49,1,0,0,0,17,0,1
46,40,12,1,1,1,9,0,1
180,113,63,0,0,2,13,1,0
66,52,13,0,0,0,8,0,0
2740,739,1089,0,0,0,43,1,1
140,87,46,0,0,0,12,0,1
61,49,14,0,0,0,7,0,1
59,48,14,0,0,6,10,0,0
13,13,5,0,0,0,3,0,0
54,43,18,0,0,0,1,0,0
96,80,35,0,0,0,1,0,0
412,205,172,0,0,0,3,0,1
314,201,124,0,0,0,35,0,1
222,123,56,0,0,0,12,1,1
600,240,193,0,0,0,43,0,0
374,164,126,0,0,0,36,0,0
73,59,30,0,0,0,0,0,0
109,72,35,0,0,0,11,0,1
25,24,5,0,0,0,1,1,1
97,79,20,0,0,0,11,0,1
212,133,75,4,3,1,12,1,1
87,63,13,0,0,0,15,0,0
47,35,9,1,1,0,1,0,0
434,240,132,0,0,0,17,1,1
1264,510,424,1,1,0,62,1,1
82,67,23,0,0,0,5,0,1
8,8,1,0,0,0,0,0,0
102,71,33,0,0,0,1,1,0
76,64,20,0,0,0,6,1,1
84,62,37,0,0,0,0,0,1
110,72,24,0,0,5,14,0,0
38,36,1,0,0,0,9,0,1
14,13,6,0,0,0,1,0,0
320,188,91,5,3,4,25,0,0
11,10,2,0,0,0,1,0,1
9,9,3,0,0,0,0,0,0
10,10,4,0,0,0,0,0,0
504,251,188,0,0,1,4,1,1
15,14,2,0,0,0,1,0,1
49,40,9,0,0,0,8,0,0
374,222,95,1,1,15,52,1,0
79,69,14,0,0,0,17,0,1
55,47,18,1,1,0,3,0,0
318,160,97,0,0,0,17,0,0
80,60,32,0,0,0,2,0,0
2005,674,616,13,5,0,71,3,0
15,13,1,0,0,0,3,0,1
57,52,17,0,0,1,3,0,0
91,67,36,1,1,0,8,0,0
144,88,34,0,0,0,21,0,1
53,38,17,0,0,0,3,0,0
27,24,9,0,0,0,2,0,1
51,45,16,0,0,0,5,1,1
222,123,56,0,0,0,12,1,1
23,20,0,0,0,0,1,0,0
208,133,65,0,0,0,6,1,1
23,21,12,0,0,0,0,0,0
270,154,52,0,0,24,64,0,0
449,205,156,0,0,1,10,1,0
778,273,163,0,0,0,60,0,0
71,53,27,0,0,0,6,1,0
236,150,60,0,0,0,6,0,1
159,105,49,0,0,0,12,1,0
105,79,35,0,0,0,5,0,1
46,31,10,0,0,0,5,0,0
93,71,33,0,0,0,3,0,1
242,141,73,0,0,4,24,1,0
440,251,140,0,0,1,30,0,0
121,89,36,1,1,0,6,0,1
27,26,2,0,0,0,5,0,1
860,397,265,1,1,5,58,1,0
43,34,20,0,0,0,1,0,0
53,43,15,0,0,0,2,0,0
187,91,56,7,4,4,21,0,1
186,123,43,0,0,5,24,0,0
959,393,323,0,0,0,14,1,1
457,268,57,0,0,0,131,1,1
645,263,228,0,0,0,59,0,0
203,127,75,0,0,0,1,0,1
410,233,99,8,1,4,32,2,0
40,40,1,0,0,0,4,0,1
525,261,205,4,4,2,20,1,1
186,128,69,1,1,1,6,0,1
78,53,32,1,1,0,7,0,0
28,19,5,0,0,0,8,0,0
131,80,46,4,2,0,8,0,1
107,104,5,0,0,0,16,0,1
43,41,19,0,0,0,0,0,0
186,111,69,0,0,0,11,1,0
109,70,38,0,0,0,0,0,1
1233,404,476,0,0,0,15,3,1
107,79,33,0,0,0,8,0,1
12,11,0,1,1,0,5,0,0
25,24,7,0,0,0,2,0,0
37,29,8,0,0,0,4,0,1
77,69,9,0,0,0,13,0,1
57,45,1,0,0,0,19,0,1
2110,735,647,2,2,1,75,0,0
35,31,9,1,1,0,5,0,0
294,142,112,0,0,0,13,0,0
59,45,15,0,0,1,5,0,0
160,109,56,2,1,1,10,0,0
185,105,47,0,0,0,8,1,1
178,89,66,0,0,0,5,0,1
28,24,4,0,0,0,1,0,1
110,86,5,5,5,1,64,0,1
174,118,50,2,1,1,10,0,1
1688,539,648,0,0,0,11,2,1
46,43,10,0,0,0,1,0,1
33,28,12,0,0,0,1,0,0
866,362,365,0,0,3,8,2,1
61,51,10,1,1,2,5,0,0
69,54,29,0,0,0,4,0,0
191,115,70,0,0,0,3,2,1
186,141,63,0,0,0,4,0,1
80,61,33,0,0,0,3,0,1
21,20,0,0,0,1,3,0,0
51,46,10,0,0,0,3,0,1
123,94,29,1,1,0,12,0,1
347,192,96,0,0,3,27,1,0
36,31,5,0,0,0,8,0,1
20,20,3,0,0,0,1,0,0
2786,840,989,5,5,1,30,0,1
7,7,1,0,0,0,2,0,0
73,63,20,0,0,0,9,0,1
116,85,37,3,1,0,3,1,1
58,47,22,0,0,0,5,1,0
2039,676,611,0,0,0,164,2,0
2464,715,976,0,0,0,41,3,1
160,124,39,0,0,0,4,1,1
283,162,94,2,1,0,12,0,0
13,13,3,0,0,0,0,0,0
142,89,45,0,0,0,0,2,1
176,97,73,0,0,1,7,0,1
27,25,11,0,0,0,1,0,0
146,92,51,1,1,1,6,0,0
267,139,49,0,0,0,34,1,0
208,107,50,0,0,0,36,0,0
94,65,11,0,0,0,22,0,0
277,147,108,0,0,0,3,0,0
87,41,9,0,0,0,18,0,1
